codigo_ine,ods_objetivo,promedio_metas,n_metas
43061,13,26.18813253,1
43061,15,59.556223323569995,2
43061,16,50.0,2
43061,17,50.0,2
43061,2,50.0,2
43061,3,100.0,1
43061,5,63.46209017,3
43061,6,100.0,1
43061,7,65.303543305,2
43061,8,72.37108742974999,4
43061,9,29.72025641,3
43062,1,69.82006068333332,3
43062,10,35.6857652315,2
43062,11,70.7026140725,4
43062,12,84.96485493750001,2
43062,13,72.1044572,1
43062,15,56.86920303,2
43062,16,50.0,2
43062,17,25.081213225,2
43062,2,49.51949274125,2
43062,3,100.0,1
43062,4,100.0,1
43062,5,62.51211328833333,3
43062,6,100.0,1
43062,7,76.5570476,2
43062,8,40.233930715,4
43062,9,8.87574359,3
43063,1,43.56472947375,4
43063,10,37.50576072872222,3
43063,11,60.8574219608,5
43063,12,71.85561693,2
43063,15,50.4666841665,2
43063,16,50.0,2
43063,17,35.1347759375,2
43063,2,28.795222668333334,3
43063,3,76.7733778625,4
43063,4,100.0,1
43063,5,91.76026632499999,3
43063,6,91.60020345,1
43063,7,39.287256445,2
43063,8,53.177558821666665,4
43063,9,58.38779487333333,3
43064,1,45.370912607579996,5
43064,10,57.619600607555554,3
43064,11,60.354886027999996,5
43064,12,89.05185929749999,2
43064,13,65.56469126,1
43064,15,68.12982324000001,2
43064,16,71.03008369,2
43064,17,29.892010267499998,2
43064,2,28.49051170375,2
43064,3,100.0,1
43064,4,61.53255725890999,5
43064,5,85.20157750333334,3
43064,6,68.45238094999999,2
43064,7,76.493897445,2
43064,8,56.302900511249995,4
43064,9,100.0,3
43065,1,30.184636903749997,4
43065,10,44.52212094,3
43065,11,66.20652266900001,5
43065,12,97.55,2
43065,13,78.4575783,1
43065,15,82.01903413,2
43065,16,50.0,2
43065,17,24.0480568825,2
43065,2,43.26521487875,2
43065,3,100.0,1
43065,4,70.13713720799001,5
43065,5,74.633606035,3
43065,6,100.0,1
43065,7,74.55387567,2
43065,8,56.870425589999996,4
43065,9,33.205128206666664,3
43066,1,77.47779554499999,2
43066,10,62.55837739166667,2
43066,11,82.437927225,4
43066,12,95.0318549375,2
43066,13,56.76657944,1
43066,15,35.670875654999996,2
43066,16,50.0,2
43066,17,13.338446995,2
43066,2,26.1333557525,2
43066,3,100.0,1
43066,5,65.13649425333334,3
43066,6,76.99459836,1
43066,7,78.22388853000001,2
43066,8,66.54323665166667,4
43066,9,39.17044319,3
43067,1,64.81031637666666,3
43067,10,50.63824658444444,3
43067,11,66.590408858,5
43067,12,96.6704974275,2
43067,13,91.88622615,1
43067,15,51.00533020805,2
43067,16,50.0,2
43067,17,29.9080134825,2
43067,2,45.13709663375,2
43067,3,100.0,1
43067,4,61.22608493212,5
43067,5,76.49280387333333,3
43067,6,100.0,1
43067,7,76.954913795,2
43067,8,57.101210818333335,4
43067,9,40.23365927,3
43068,1,47.898837405,3
43068,10,42.04803904144445,3
43068,11,52.7486094555,4
43068,12,78.43108253,2
43068,13,85.98789507,1
43068,15,67.62171796,2
43068,16,50.0,2
43068,17,35.275601025,2
43068,2,35.32818875125,2
43068,3,100.0,1
43068,4,53.970689118669995,5
43068,5,78.81151915333334,3
43068,6,100.0,1
43068,7,59.28405256,2
43068,8,55.54171656416666,4
43068,9,34.06180025333333,3
43069,1,100.0,1
43069,10,36.291259878333335,2
43069,11,57.933539553500005,4
43069,12,77.581259515,2
43069,13,75.65762849,1
43069,15,74.5966992775,2
43069,16,50.0,2
43069,17,36.0326919275,2
43069,2,53.6179530875,2
43069,3,100.0,1
43069,4,100.0,1
43069,5,66.23563218333334,3
43069,6,100.0,1
43069,7,60.830750535,2
43069,8,87.39083333333333,4
43069,9,66.56707692333333,3
43070,1,72.542809695,2
43070,10,43.66283124166667,2
43070,11,82.62538786600001,5
43070,12,83.65469648,2
43070,13,88.61167248,1
43070,15,50.197993589999996,2
43070,16,50.0,2
43070,17,23.0686062775,2
43070,2,60.52673379,2
43070,3,100.0,1
43070,4,100.0,1
43070,5,76.06676245333334,3
43070,6,100.0,1
43070,7,75.427690905,2
43070,8,66.97846750916666,4
43070,9,23.896590436666667,3
43071,1,39.817514046,5
43071,10,42.54905645444445,3
43071,11,59.04025159416667,6
43071,12,71.046764715,2
43071,13,0.0,1
43071,15,89.4567868275,2
43071,16,50.0,2
43071,17,24.110193524750002,2
43071,2,46.408926859125,2
43071,3,100.0,1
43071,4,56.81634079257001,5
43071,5,79.98586329166666,3
43071,6,100.0,1
43071,7,68.662650385,2
43071,8,83.15353638666667,4
43071,9,33.247751906,3
43072,1,50.0,2
43072,10,54.91469550833333,2
43072,11,78.63056073624999,4
43072,12,69.633870375,2
43072,13,72.40478233,1
43072,15,98.67778928249999,2
43072,16,50.0,2
43072,17,32.36241528,2
43072,2,53.935321815,2
43072,3,100.0,1
43072,5,82.98024343666667,3
43072,6,96.91029443,1
43072,7,69.400680155,2
43072,8,78.59193705125,4
43072,9,58.13483086333334,3
43073,1,100.0,1
43073,10,27.18793584333333,2
43073,11,97.21085072000001,3
43073,12,82.8439688425,2
43073,13,42.52014661,1
43073,15,61.45249554749999,2
43073,16,50.0,2
43073,17,50.0,2
43073,2,17.476603575,2
43073,3,100.0,1
43073,5,69.64611381333334,3
43073,6,100.0,1
43073,7,79.390179245,2
43073,8,78.79273436333334,4
43073,9,55.572974359999996,3
43074,1,41.199910813399995,5
43074,10,70.07782585,3
43074,11,21.376980174,5
43074,12,93.435139045,2
43074,13,52.35918003,1
43074,15,4.1266302675,2
43074,16,72.58572721,2
43074,17,28.731278670000002,2
43074,2,31.3140635765,2
43074,3,0.0,1
43074,4,65.9944155831,5
43074,5,86.384731515,3
43074,6,100.0,1
43074,7,73.03224395000001,2
43074,8,46.835857596000004,4
43074,9,96.24505078333334,3
43075,1,51.851851853333336,3
43075,10,39.724487231666664,2
43075,11,73.51605480375,4
43075,12,5.9973045825,2
43075,13,11.07714551,1
43075,15,97.66565569,2
43075,16,75.866319835,2
43075,17,40.9076070075,2
43075,2,50.0,2
43075,3,100.0,1
43075,5,48.45204581833334,3
43075,6,100.0,1
43075,7,55.39197765,2
43075,8,86.80869399333334,4
43075,9,16.039286383666667,3
43076,1,37.995927263333336,3
43076,10,52.81027695177778,3
43076,11,72.425647182,5
43076,12,96.95,2
43076,13,35.4524327,1
43076,15,66.3385606075,2
43076,16,50.0,2
43076,17,24.99752292,2
43076,2,53.53897473625,2
43076,3,100.0,1
43076,4,49.35047467896,5
43076,5,73.58374484083333,3
43076,6,100.0,1
43076,7,76.595370565,2
43076,8,52.425006681666666,4
43076,9,53.02771248,3
43077,1,41.45883455333333,3
43077,10,49.31694037288889,3
43077,11,67.597673595,4
43077,12,80.9412913375,2
43077,13,0.0,1
43077,15,75.9754198875,2
43077,16,50.0,2
43077,17,31.5242697175,2
43077,2,37.478783185,2
43077,3,100.0,1
43077,4,58.60975060657999,5
43077,5,97.62133908333334,3
43077,6,100.0,1
43077,7,68.361791095,2
43077,8,60.53598667666667,4
43077,9,37.31712613333333,3
43078,1,28.367838402399997,5
43078,10,39.31378736599999,3
43078,11,52.473007938399995,5
43078,12,80.39448809000001,2
43078,13,82.56176251,1
43078,15,48.8475397025,2
43078,16,50.0,2
43078,17,31.55465025,2
43078,2,45.863303867249996,2
43078,3,100.0,1
43078,4,57.410547770200004,5
43078,5,78.147094825,3
43078,6,93.12097154,1
43078,7,67.79672294,2
43078,8,65.57708188666666,4
43078,9,65.28993762,3
43079,1,51.325381775000004,3
43079,10,49.03978068894444,3
43079,11,57.638936861000005,5
43079,12,67.18194684,2
43079,13,88.68912018,1
43079,15,52.4640228991,2
43079,16,51.184573626,2
43079,17,43.445833865,2
43079,2,28.075312988249998,2
43079,3,100.0,1
43079,4,50.65623090486,5
43079,5,49.989895376666674,3
43079,6,92.34026873,1
43079,7,60.334464534999995,2
43079,8,50.52027028333333,4
43079,9,66.66666666666667,3
43080,1,100.0,1
43080,10,40.536378428333336,2
43080,11,55.63013682666667,3
43080,12,98.425,2
43080,13,94.36648897,1
43080,15,40.2523861225,2
43080,16,50.0,2
43080,17,26.76068707875,2
43080,2,33.75446553625,2
43080,3,100.0,1
43080,4,100.0,1
43080,5,83.35802849,3
43080,6,100.0,1
43080,7,82.283212545,2
43080,8,72.63639116666667,3
43080,9,39.6792092,3
43081,1,83.63962959833333,3
43081,10,89.32026204555557,3
43081,11,67.723758217,5
43081,12,93.61696888,2
43081,13,95.51505762,1
43081,15,53.436024790000005,2
43081,16,50.0,2
43081,17,25.0,2
43081,2,33.48733469275,2
43081,3,100.0,1
43081,4,75.3460560709,5
43081,5,88.897692345,3
43081,6,100.0,1
43081,7,89.30751469,2
43081,8,53.00978451333333,4
43081,9,70.04738307333334,3
43082,1,35.78953068,2
43082,10,41.26871875244444,3
43082,11,64.715307348,5
43082,12,79.6887650075,2
43082,13,94.02254062,1
43082,15,62.4269019125,2
43082,16,50.0,2
43082,17,26.098362228,2
43082,2,49.447012455,2
43082,3,100.0,1
43082,4,100.0,1
43082,5,84.27196072833334,3
43082,6,100.0,1
43082,7,74.9970998,2
43082,8,59.09121138583333,4
43082,9,55.300666666666665,3
43083,1,74.47667473,2
43083,10,34.180768825,2
43083,11,66.68887208375,4
43083,12,84.305317325,2
43083,13,0.0,1
43083,15,33.39694636,2
43083,16,50.0,2
43083,17,27.3407944975,2
43083,2,38.59488023125,2
43083,3,100.0,1
43083,5,78.91555555666666,3
43083,6,100.0,1
43083,7,34.312201365,2
43083,8,67.22655392583333,4
43083,9,29.042410256666667,3
43084,1,47.499552556000005,5
43084,10,59.747927498888885,3
43084,11,65.563895515,5
43084,12,86.98212244,2
43084,13,66.59685602,1
43084,15,74.73103048749999,2
43084,16,50.0,2
43084,17,14.36762476,2
43084,2,36.952995101249996,2
43084,3,100.0,1
43084,4,52.89681850708,5
43084,5,78.66336607000001,3
43084,6,100.0,1
43084,7,66.553157215,2
43084,8,79.05623835,4
43084,9,36.51833409,3
43085,1,64.56811518666667,3
43085,10,37.73249721,2
43085,11,74.1571240148,5
43085,12,96.0610144575,2
43085,15,82.6531217975,2
43085,16,100.0,1
43085,17,29.558806335,2
43085,2,55.36431536875,2
43085,3,100.0,1
43085,4,100.0,1
43085,5,98.92959770166665,3
43085,6,100.0,1
43085,7,76.974362605,2
43085,8,61.19965694333333,4
43085,9,82.26,3
43086,1,79.24433826500001,4
43086,10,77.65390036944444,3
43086,11,51.891416217999996,5
43086,12,86.434565615,2
43086,13,0.0,1
43086,15,71.92051416999999,2
43086,16,80.11151323,2
43086,17,35.0630847575,2
43086,2,13.136052731374999,2
43086,3,100.0,1
43086,4,53.561043463939995,5
43086,5,83.15103984666666,3
43086,6,46.897564395,2
43086,7,35.671338105,2
43086,8,70.25524916591667,4
43086,9,100.0,3
43088,1,59.80966831333334,5
43088,10,71.40459130999999,3
43088,11,43.5722785112,5
43088,12,70.253741115,2
43088,13,34.00705065,1
43088,15,27.99977824,2
43088,16,58.14431124,2
43088,17,25.115093002800002,2
43088,2,31.191500618333336,3
43088,3,78.84874443,4
43088,4,57.26126994697,5
43088,5,95.35487535833333,3
43088,6,97.44205071,1
43088,7,73.899691945,2
43088,8,77.101198835,4
43088,9,50.94124742666667,3
43089,1,41.197891489999996,3
43089,10,59.850686718333336,2
43089,11,54.50653158375,4
43089,12,56.390233252499996,2
43089,13,12.45631375,1
43089,15,57.038099605,2
43089,16,50.0,2
43089,17,27.379657199999997,2
43089,2,43.6597527325,3
43089,3,75.90196983999999,4
43089,5,94.85245507999998,3
43089,6,100.0,1
43089,7,77.85443389,2
43089,8,59.67538629,4
43089,9,66.63441025666667,3
43090,1,38.88084984875,4
43090,10,44.179001983666666,3
43090,11,56.798481824999996,5
43090,12,50.888183042499996,2
43090,13,23.63839435,1
43090,15,85.75263237749999,2
43090,16,69.45860665000001,2
43090,17,17.035268272499998,2
43090,2,17.688441564875,2
43090,3,100.0,1
43090,4,100.0,1
43090,5,79.39802623333334,3
43090,6,100.0,1
43090,7,62.13446656,2
43090,8,61.85447835791666,4
43090,9,23.867388883333334,3
43091,1,66.66666667,1
43091,10,36.05060554666667,2
43091,11,84.41542312875,4
43091,12,63.0333629175,2
43091,13,0.0,1
43091,15,97.7547987975,2
43091,16,50.0,2
43091,17,42.420943019999996,2
43091,2,26.3565386633,3
43091,3,78.01326956875,4
43091,4,100.0,1
43091,5,44.856634175,3
43091,6,100.0,1
43091,7,25.59155026,2
43091,8,79.08978005416667,4
43091,9,70.5451953,2
43092,1,37.80465493933333,5
43092,10,36.18028106333333,3
43092,11,35.537230188,5
43092,12,31.163330065,2
43092,13,31.19791887,1
43092,14,50.0781516745,1
43092,15,25.1070732025,2
43092,16,80.33284325,2
43092,17,25.88832780125,2
43092,2,29.316158210466668,3
43092,3,77.86667326741072,8
43092,4,62.89856765316999,5
43092,5,84.30491540166666,3
43092,6,28.510278465,2
43092,7,64.01529023,2
43092,8,74.81904262708333,4
43092,9,54.106646167,3
43093,1,30.712803194666662,5
43093,10,45.49063719055556,3
43093,11,60.480095782199996,5
43093,12,61.2345402425,2
43093,13,78.38240269,1
43093,15,67.7539846875,2
43093,16,66.55971499500001,2
43093,17,21.2278004525,2
43093,2,19.877473039999998,2
43093,3,100.0,1
43093,4,55.46230660616,5
43093,5,86.44390223166666,3
43093,6,51.927307825,2
43093,7,76.38229057,2
43093,8,45.04790860604267,4
43093,9,80.53473484999999,3
43094,1,34.4616181767,5
43094,10,40.73896744388889,3
43094,11,52.648768915000005,5
43094,12,98.225,2
43094,13,57.09091967,1
43094,15,35.3315650327,2
43094,16,61.551572045,2
43094,17,21.8734044925,2
43094,2,25.05167196875,2
43094,3,100.0,1
43094,4,64.76140056314,5
43094,5,79.440071825,3
43094,6,82.08434094,1
43094,7,79.25008620999999,2
43094,8,52.96243951270933,4
43094,9,77.27505187,3
43095,1,67.45175695083333,4
43095,10,84.95298212055555,3
43095,11,31.740209195800002,5
43095,12,67.028141175,2
43095,13,98.18299913,1
43095,15,0.913910981,2
43095,16,82.084935535,2
43095,17,35.7182452525,2
43095,2,18.303784451374998,2
43095,3,100.0,1
43095,4,82.0,1
43095,5,76.98678931833334,3
43095,6,0.0,1
43095,7,85.50358639999999,2
43095,8,56.4333911125,4
43095,9,72.94045638,3
43096,1,78.221340605,2
43096,10,62.91074746333333,2
43096,11,78.512258355,4
43096,12,47.4881668125,2
43096,13,0.0,1
43096,15,98.8547110325,2
43096,16,50.0,2
43096,17,38.8726502125,2
43096,2,46.4562225265,2
43096,3,100.0,1
43096,5,91.02222222333334,3
43096,6,24.64318616,1
43096,7,43.936090615,2
43096,8,76.50332795833333,4
43096,9,60.01384615333333,3
43097,1,31.855478462500002,4
43097,10,39.020605325,3
43097,11,67.520543528,5
43097,12,79.759088565,2
43097,13,94.06974305,1
43097,15,45.92296389,2
43097,16,50.0,2
43097,17,29.3624198475,2
43097,2,32.53317309275,2
43097,3,100.0,1
43097,4,100.0,1
43097,5,91.33023888166667,3
43097,6,100.0,1
43097,7,85.28382981499999,2
43097,8,53.93280783916667,4
43097,9,83.24911719,3
43098,1,49.37259286375,4
43098,10,78.54502001388889,3
43098,11,51.33789233,5
43098,12,76.330277465,2
43098,13,92.134381,1
43098,15,43.25814852,2
43098,16,50.0,2
43098,17,26.191782824,2
43098,2,45.1310156605,2
43098,3,100.0,1
43098,4,71.04681846311999,5
43098,5,87.70054871999999,3
43098,6,100.0,1
43098,7,83.42058938,2
43098,8,81.47795880333334,4
43098,9,57.52391327666667,3
43099,1,22.309700523333333,3
43099,10,29.510849801666666,2
43099,11,74.88916009875,4
43099,12,92.8536768375,2
43099,13,0.0,1
43099,15,63.6636529075,2
43099,16,50.0,2
43099,17,30.1355843175,2
43099,2,27.408020751875,2
43099,3,100.0,1
43099,4,100.0,1
43099,5,83.579502715,3
43099,6,100.0,1
43099,7,54.832002634999995,2
43099,8,48.26136556083333,4
43099,9,14.555322085,2
43100,1,74.35152522839999,5
43100,10,92.33665340499999,3
43100,11,44.4286121126,5
43100,12,78.7680340225,2
43100,13,99.1585706,1
43100,15,10.646016465,2
43100,16,60.29608686,2
43100,17,27.060702478000003,2
43100,2,9.882911818375,2
43100,3,100.0,1
43100,4,84.842,1
43100,5,68.71614723,3
43100,6,100.0,1
43100,7,94.907523835,2
43100,8,63.017428745000004,4
43100,9,55.57837279333334,3
43101,1,59.73842621,3
43101,10,38.24384007333333,2
43101,11,80.98081027875,4
43101,12,69.0,2
43101,13,0.0,1
43101,15,61.53701887525,2
43101,16,50.0,2
43101,17,50.0,2
43101,2,25.0,2
43101,3,100.0,1
43101,5,63.438639845000004,3
43101,6,100.0,1
43101,7,72.72547101500001,2
43101,8,88.06818785,4
43101,9,38.48726404666667,3
43102,1,62.27494329833333,3
43102,10,69.29702160333333,3
43102,11,57.53400441125,4
43102,12,80.57807131,2
43102,13,0.0,1
43102,15,90.65399221749999,2
43102,16,50.0,2
43102,17,0.601982898,2
43102,2,47.274284173750004,2
43102,3,100.0,1
43102,4,59.80289625870999,5
43102,5,83.72774747166666,3
43102,6,91.95073888,1
43102,7,77.74399305,2
43102,8,68.0823154375,4
43102,9,52.96340767,3
43103,1,81.358454185,2
43103,10,88.33700748833333,3
43103,11,44.516376752,5
43103,12,62.098306545,2
43103,13,0.0,1
43103,15,11.946140085,2
43103,16,91.071703235,2
43103,17,50.0,2
43103,2,12.52050859725,2
43103,3,100.0,1
43103,4,65.3343877097,5
43103,5,78.003839775,3
43103,6,100.0,1
43103,7,68.45922982500001,2
43103,8,64.24570337416667,4
43103,9,84.48289053333333,3
43104,1,52.4579916907,5
43104,10,41.57887533494445,3
43104,11,51.548053632000006,5
43104,12,50.161638525,2
43104,13,0.0,1
43104,14,37.5,1
43104,15,69.55221525,2
43104,16,61.371409185,2
43104,17,38.9042273325,2
43104,2,51.90979859,2
43104,3,100.0,1
43104,4,100.0,1
43104,5,84.35274496333334,3
43104,6,96.43786994,1
43104,7,67.82286159,2
43104,8,86.792262115,4
43104,9,50.87933951666667,3
43105,1,100.0,1
43105,10,40.38819153833333,2
43105,11,72.83224702833333,3
43105,12,77.0865573925,2
43105,15,54.7183881775,2
43105,16,50.0,2
43105,17,7.026505726249999,2
43105,2,50.2183056407125,2
43105,3,100.0,1
43105,5,66.66666666666667,3
43105,6,100.0,1
43105,7,87.02525348500001,2
43105,8,77.22888435166666,4
43105,9,23.79372404,3
43106,1,66.02410195499999,4
43106,10,70.93633144833335,3
43106,11,58.7764887901375,4
43106,12,86.11255947250001,2
43106,13,84.71193667,1
43106,15,81.42227108,2
43106,16,50.0,2
43106,17,25.0,2
43106,2,33.57722471375,2
43106,3,100.0,1
43106,4,94.286,1
43106,5,93.43081797666666,3
43106,6,100.0,1
43106,7,79.62506657,2
43106,8,68.95063842791667,4
43106,9,91.88734913333333,3
43107,1,76.67348096666667,3
43107,10,83.93946372444445,3
43107,11,77.5652143325,4
43107,12,90.19346803,2
43107,13,7.5345668,1
43107,15,28.2974337155,2
43107,16,50.0,2
43107,17,29.77800106,2
43107,2,36.958565799999995,3
43107,3,73.85337224875,4
43107,4,100.0,1
43107,5,98.053235805,3
43107,6,100.0,1
43107,7,66.51065686,2
43107,8,65.45311021666666,4
43107,9,66.66666666666667,3
43108,1,49.35780390125,4
43108,10,63.492099691111115,3
43108,11,45.107865141999994,5
43108,12,83.8720901825,2
43108,13,24.66793953,1
43108,15,45.451368181,2
43108,16,61.51029179,2
43108,17,29.039472125,2
43108,2,21.76938608,2
43108,3,100.0,1
43108,4,83.125,1
43108,5,76.04871974333334,3
43108,6,63.96507766,1
43108,7,29.7535493,2
43108,8,47.30418984458333,4
43108,9,69.20537942333333,3
43109,1,60.546047590666674,5
43109,10,88.28909156222221,3
43109,11,30.4057343226,5
43109,12,74.40541398025,2
43109,13,0.0,1
43109,15,0.39067950325,2
43109,16,100.0,2
43109,17,50.0,2
43109,2,23.285044758375,2
43109,3,100.0,1
43109,4,0.0,1
43109,5,78.49925185833334,3
43109,6,0.0,1
43109,7,82.631879055,2
43109,8,48.06820188533333,4
43109,9,83.84690422999999,3
43110,1,39.643081695,2
43110,10,26.565396025,2
43110,11,77.608089865,4
43110,12,88.8988605725,2
43110,13,0.0,1
43110,15,75.6346232275,2
43110,16,50.0,2
43110,17,24.936932352812498,2
43110,2,45.0391282975,2
43110,3,100.0,1
43110,4,100.0,1
43110,5,60.4328966935,3
43110,6,100.0,1
43110,7,20.757412955,2
43110,8,70.70220529291667,4
43110,9,33.333333333333336,3
43111,1,53.78398792641333,5
43111,10,69.93141148111111,3
43111,11,35.43521914,5
43111,12,59.988224965,2
43111,13,97.77781856,1
43111,15,30.7779411475,2
43111,16,72.93836236,2
43111,17,28.0847613225,2
43111,2,19.084322906725,2
43111,3,100.0,1
43111,4,82.5,1
43111,5,82.09922053166667,3
43111,6,91.5374937,1
43111,7,77.88433552000001,2
43111,8,68.42002032708334,4
43111,9,77.43073677666666,3
43112,1,66.66666667,1
43112,10,34.53971648,2
43112,11,67.27869554875001,4
43112,12,82.8755942175,2
43112,13,7.638167119,1
43112,15,75.14531672250001,2
43112,16,50.0,2
43112,17,29.8628308875,2
43112,2,57.60287877625,2
43112,3,100.0,1
43112,4,100.0,1
43112,5,75.86254081166668,3
43112,6,100.0,1
43112,7,74.17411582,2
43112,8,74.3435427575,4
43112,9,73.33922889,3
43113,1,49.4565745325,4
43113,10,59.56607992055555,3
43113,11,73.05869001,5
43113,12,98.88168578,2
43113,13,81.40154343,1
43113,15,86.6096147675,2
43113,16,65.570685365,2
43113,17,22.087234079999998,2
43113,2,18.048722134125,2
43113,3,100.0,1
43113,4,100.0,1
43113,5,88.63861038499999,3
43113,6,100.0,1
43113,7,31.041105525,2
43113,8,60.197419669999995,3
43113,9,82.83789743666667,3
43114,1,50.0,2
43114,10,58.989398779999995,2
43114,11,66.732242767,5
43114,12,72.4824524,2
43114,13,76.96860271,1
43114,15,83.2183148775,2
43114,16,50.0,2
43114,17,25.0,2
43114,2,50.01910098125,2
43114,3,100.0,1
43114,4,100.0,1
43114,5,76.18888889,3
43114,6,100.0,1
43114,7,76.638015375,2
43114,8,81.72,4
43114,9,55.738512820000004,3
43115,1,82.12270882,2
43115,10,41.86134356,2
43115,11,60.394581414,4
43115,12,90.1869517275,2
43115,13,42.35136688,1
43115,15,77.3070779125,2
43115,16,50.0,2
43115,17,39.5461782275,2
43115,2,45.2044975575,2
43115,3,100.0,1
43115,5,95.43513847999999,3
43115,6,100.0,1
43115,7,68.768914415,2
43115,8,72.75192529833333,4
43115,9,29.459409215333334,3
43116,1,67.85004063833333,3
43116,10,74.03228074944444,3
43116,11,78.98093287100001,5
43116,12,48.150961775,2
43116,13,0.0,1
43116,15,95.870588385,2
43116,16,75.607781045,2
43116,17,42.382118135,2
43116,2,12.630512194375001,2
43116,3,100.0,1
43116,4,58.748687974102,5
43116,5,89.1321643,3
43116,6,93.95956274,1
43116,7,62.436860675000005,2
43116,8,85.888150835,4
43116,9,36.17646200466667,3
43117,1,88.88888889,1
43117,10,34.2303532,2
43117,11,80.0029653375,4
43117,12,65.609433955,2
43117,13,69.66732513,1
43117,15,96.0596679575,2
43117,16,50.0,2
43117,17,7.90552398,2
43117,2,23.7577775,2
43117,3,100.0,1
43117,4,100.0,1
43117,5,77.47563774333334,3
43117,6,100.0,1
43117,7,77.344527215,2
43117,8,83.66764458041666,4
43117,9,35.140221902,3
43118,1,40.3280583575,4
43118,10,37.55441508900556,3
43118,11,86.730606096,5
43118,12,58.875,2
43118,13,0.0,1
43118,15,84.106285555,2
43118,16,50.0,2
43118,17,34.450081295000004,2
43118,2,35.98335333475001,2
43118,3,100.0,1
43118,4,59.530496234240005,5
43118,5,56.42288688683334,3
43118,6,88.59190668,1
43118,7,73.930739015,2
43118,8,75.80915770166666,4
43118,9,49.41528205,3
43119,1,48.72107737,5
43119,10,89.86789675555555,3
43119,11,61.597160881250005,4
43119,12,70.0950174875,2
43119,13,0.0,1
43119,15,25.092063745,2
43119,16,72.041167155,2
43119,17,40.1308162375,2
43119,2,9.71142222675,2
43119,3,100.0,1
43119,4,62.072472096,5
43119,5,94.26218262666667,3
43119,6,0.0,1
43119,7,38.4805631438,2
43119,8,43.254444817666666,4
43119,9,100.0,3
43120,1,25.503382411666667,3
43120,10,36.949895347777776,3
43120,11,62.124452465000005,5
43120,12,50.25131060375,2
43120,13,39.63453121,1
43120,15,84.1664659275,2
43120,16,50.0,2
43120,17,32.431730575,2
43120,2,36.496126950000004,2
43120,3,100.0,1
43120,4,38.21867512375,4
43120,5,54.233546723333326,3
43120,6,67.86072274,1
43120,7,70.932283705,2
43120,8,52.13988764999999,4
43120,9,0.0,3
43121,1,40.451897479,5
43121,10,38.83441918388889,3
43121,11,58.35625315375,4
43121,12,79.087907375,2
43121,13,0.0,1
43121,15,75.7280977225,2
43121,16,50.0,2
43121,17,15.5205890645,2
43121,2,42.429166961250004,2
43121,3,100.0,1
43121,4,62.957271329419996,5
43121,5,72.95028735666666,3
43121,6,100.0,1
43121,7,73.658301745,2
43121,8,68.96757452166666,4
43121,9,52.62212381999999,3
43122,1,100.0,1
43122,10,65.54887937833333,2
43122,11,86.1330739975,4
43122,12,61.577687995000005,2
43122,13,64.26249229,1
43122,15,72.60426299,2
43122,16,50.0,2
43122,17,33.5249593525,2
43122,2,33.865357668375,2
43122,3,100.0,1
43122,5,85.27428961666668,3
43122,6,100.0,1
43122,7,91.37653676,2
43122,8,85.7514354275,4
43122,9,47.705356386666665,3
43123,1,37.23839400133333,5
43123,10,51.02067524500001,3
43123,11,23.810533828333334,6
43123,12,72.7589097175,2
43123,13,69.89808906,1
43123,15,0.0,2
43123,16,52.2179542775,4
43123,17,11.574122037099999,3
43123,2,27.413402889999997,3
43123,3,57.63213897604167,8
43123,4,46.68895681490833,6
43123,5,87.05184022666667,3
43123,6,50.0,2
43123,7,73.954676405,2
43123,8,56.361572970750004,4
43123,9,62.29582276916667,3
43124,1,51.99824968,4
43124,10,51.34140550722222,3
43124,11,71.332977917,5
43124,12,99.4670423925,2
43124,13,0.0,1
43124,15,83.22575087000001,2
43124,16,79.321420495,2
43124,17,43.3408675725,2
43124,2,17.143825739416666,3
43124,3,55.103932050750004,4
43124,4,100.0,1
43124,5,85.93064399166667,3
43124,6,0.0,1
43124,7,50.0,2
43124,8,41.67796437916667,4
43124,9,65.92974359,3
43125,1,55.055687498750004,4
43125,10,64.47781194944444,3
43125,11,75.739999769,5
43125,12,85.304592355,2
43125,13,83.21680018,1
