codigo_ine,ods_objetivo,promedio_metas,n_metas
43125,15,75.44705955250001,2
43125,16,50.0,2
43125,17,37.2084996925,2
43125,2,28.062136940916663,3
43125,3,78.61178248499999,4
43125,4,44.54722370099999,5
43125,5,66.68085716,3
43125,6,100.0,1
43125,7,75.70148574000001,2
43125,8,80.83861844583333,4
43125,9,42.60148670666667,3
43126,1,77.98112793625,4
43126,10,82.8807908311111,3
43126,11,51.94730083100001,5
43126,12,57.833752449,2
43126,13,97.79278987,1
43126,15,40.578171953,2
43126,16,56.02092287,2
43126,17,21.513707732500002,2
43126,2,19.687019869875,2
43126,3,100.0,1
43126,4,100.0,1
43126,5,96.07298536833332,3
43126,6,100.0,1
43126,7,65.95150480000001,2
43126,8,69.43086716833334,4
43126,9,100.0,3
43127,1,60.45383378833333,3
43127,10,64.31947660444445,3
43127,11,40.323884506140004,5
43127,12,85.2840378575,2
43127,13,78.62974537,1
43127,15,53.7620459225,2
43127,16,55.18479982,2
43127,17,16.835626550766666,3
43127,2,42.59640964975,2
43127,3,100.0,1
43127,4,60.9371346463,5
43127,5,85.96013649333334,3
43127,6,100.0,1
43127,7,73.959925985,2
43127,8,75.68520457999999,4
43127,9,46.23756116166667,3
43128,1,58.935722476,4
43128,10,83.07507714944444,3
43128,11,51.42080875520001,5
43128,12,95.075,2
43128,13,83.18486304,1
43128,15,63.0395976625,2
43128,16,50.0,2
43128,17,25.62552130425,2
43128,2,28.80180391,2
43128,3,100.0,1
43128,4,61.079909604220006,5
43128,5,84.620606495,3
43128,6,100.0,1
43128,7,79.17139424,2
43128,8,47.677173243333336,4
43128,9,66.40512820666667,3
43129,1,54.42204119200001,5
43129,10,65.00507809055556,3
43129,11,36.7421829208,5
43129,12,78.8823592425,2
43129,13,89.41304418,1
43129,15,37.940735405,2
43129,16,61.719068085,2
43129,17,13.9244295725,2
43129,2,38.86982418425,2
43129,3,12.59345238,1
43129,4,65.95337015184,5
43129,5,93.57929121500001,3
43129,6,83.57142857,2
43129,7,74.37129774499999,2
43129,8,58.31899650241667,4
43129,9,76.12940086666667,3
43130,1,100.0,1
43130,10,38.38041695333333,2
43130,11,63.717619114,5
43130,12,78.46287679,2
43130,13,42.61825782,1
43130,15,55.2777724575,2
43130,16,50.0,2
43130,17,29.8981530525,2
43130,2,28.995277992625,2
43130,3,100.0,1
43130,4,100.0,1
43130,5,78.84358278500001,3
43130,6,100.0,1
43130,7,70.079851815,2
43130,8,77.515041,4
43130,9,33.54710957733334,3
43131,1,65.96915039666666,4
43131,10,54.96891385855556,3
43131,11,29.8093425362,5
43131,12,42.862153885000005,2
43131,13,53.23140729,1
43131,14,50.040077946333334,1
43131,15,19.3811696325,2
43131,16,92.84505768,2
43131,17,40.1475235375,2
43131,2,15.98691106925,2
43131,3,100.0,1
43131,4,66.64687410596,5
43131,5,75.406418095,3
43131,6,47.830066689999995,2
43131,7,54.79110161,2
43131,8,79.41409877458332,4
43131,9,77.11242872166666,3
43132,1,47.54086985,3
43132,10,41.91028847411111,3
43132,11,59.395537393,5
43132,12,53.3437573375,2
43132,13,0.0,1
43132,15,42.9151505525,2
43132,16,56.35534947,2
43132,17,18.4065204075,2
43132,2,45.66664462,2
43132,3,100.0,1
43132,4,55.6760819644,5
43132,5,84.72583018,3
43132,6,97.49104763,1
43132,7,28.144075355,2
43132,8,57.83684886583333,4
43132,9,66.562,3
43133,1,46.836779494999995,5
43133,10,51.220229206666666,3
43133,11,54.252943544999994,5
43133,12,76.87184762999999,2
43133,13,0.0,1
43133,15,72.0870829125,2
43133,16,70.264080525,2
43133,17,53.12916822253334,3
43133,2,40.753305133249995,2
43133,3,100.0,1
43133,4,60.361137600300005,5
43133,5,88.677244655,3
43133,6,67.756509635,2
43133,7,67.412626725,2
43133,8,51.872365869499994,4
43133,9,60.57667629,3
43134,1,50.0,2
43134,10,75.74076229333333,2
43134,11,65.37728137100001,5
43134,12,78.88513208,2
43134,13,96.24240271,1
43134,15,36.110505562499995,2
43134,16,50.0,2
43134,17,24.99548388,2
43134,2,24.512482648125,2
43134,3,100.0,1
43134,5,95.10450159166668,3
43134,6,100.0,1
43134,7,53.970464035,2
43134,8,62.5247805725,4
43134,9,46.78686228,3
43135,1,48.40714171833333,3
43135,10,40.779198099999995,3
43135,11,73.57413602125,4
43135,12,71.5988315675,2
43135,13,78.37375748,1
43135,15,71.3103456375,2
43135,16,56.68310337,2
43135,17,34.079189424999996,2
43135,2,37.298974909500004,2
43135,3,100.0,1
43135,4,49.199877503189995,5
43135,5,66.68451152833335,3
43135,6,98.57537366,1
43135,7,71.823425715,2
43135,8,74.44210894354266,4
43135,9,96.86184615333333,3
43136,1,62.45149865583333,4
43136,10,47.90192470277777,3
43136,11,49.274196394,5
43136,12,64.196560005,2
43136,14,60.508974120000005,1
43136,15,79.208131945,2
43136,16,100.0,1
43136,17,33.2757431725,2
43136,2,31.00845269375,3
43136,3,52.698655134999996,8
43136,4,70.769,1
43136,5,81.24447178333334,3
43136,6,78.392857145,2
43136,7,71.20659531999999,2
43136,8,73.36989664041667,4
43136,9,77.03518873,3
43137,1,61.31777684373334,5
43137,10,80.67774868944444,3
43137,11,46.0683511056,5
43137,12,90.442093285,2
43137,13,52.85360799,1
43137,15,56.5922580225,2
43137,16,63.96584483,2
43137,17,33.0584926775,2
43137,2,25.489797420083335,3
43137,3,67.5868600325,4
43137,4,54.390787898999996,5
43137,5,92.36412773333332,3
43137,6,100.0,1
43137,7,79.36859233,2
43137,8,66.90505311166666,4
43137,9,83.07121008666667,3
43138,1,35.171512990833335,4
43138,10,46.97021726055556,3
43138,11,48.740828412199996,5
43138,12,74.4117294725,2
43138,13,13.67824039,1
43138,15,43.519154435,2
43138,16,57.357498305,2
43138,17,26.97512176,2
43138,2,34.8634718804,2
43138,3,100.0,1
43138,4,53.124668547169996,5
43138,5,87.30483578,3
43138,6,100.0,1
43138,7,56.372845670000004,2
43138,8,64.17668800083334,4
43138,9,73.22845186666667,3
43139,1,54.87829985253334,5
43139,10,61.70910700611111,3
43139,11,58.25495606081999,5
43139,12,85.23925961750001,2
43139,13,48.46753289,1
43139,15,43.7880601465,2
43139,16,75.151549425,2
43139,17,22.231938507499997,2
43139,2,24.17783911625,2
43139,3,100.0,1
43139,4,69.362483517,5
43139,5,88.27928730333333,3
43139,6,100.0,1
43139,7,77.00475955499999,2
43139,8,58.46742804675,4
43139,9,88.49275338,3
43140,1,49.24722371375,4
43140,10,55.609903628333335,3
43140,11,43.46579808,5
43140,12,95.9439257075,2
43140,13,70.28040608,1
43140,15,0.146504813725,2
43140,16,70.41992762,2
43140,17,34.9717249125,2
43140,2,13.48002985475,2
43140,3,100.0,1
43140,4,59.70207233676,5
43140,5,79.38140700333334,3
43140,6,32.75799641,1
43140,7,31.2731098925,2
43140,8,47.9971941665,4
43140,9,77.05728504333332,3
43141,1,38.88888889,2
43141,10,34.073663618333335,2
43141,11,61.368692298333336,3
43141,12,65.58367969,2
43141,13,0.0,1
43141,15,87.1781508,2
43141,16,50.0,2
43141,17,10.713595425,2
43141,2,25.0,2
43141,3,0.0,1
43141,5,80.42194459666666,3
43141,6,29.3711115,1
43141,7,51.792950465000004,2
43141,8,73.90208333333334,4
43141,9,63.20312820666667,3
43142,1,58.30753270375,4
43142,10,60.107903757222225,3
43142,11,64.109057019,5
43142,12,89.6800213125,2
43142,13,0.0,1
43142,15,65.788437485,2
43142,16,67.62418005,2
43142,17,29.036823665,2
43142,2,32.1254678825,2
43142,3,100.0,1
43142,4,59.54012022956999,5
43142,5,85.36590247,3
43142,6,73.64287253,1
43142,7,82.491255345,2
43142,8,48.36676969433333,4
43142,9,93.20019435666666,3
43143,1,100.0,1
43143,10,93.56158484,2
43143,11,72.004527725,3
43143,12,57.75,2
43143,13,29.88261318,1
43143,15,77.2098044025,2
43143,16,50.0,2
43143,17,50.0,2
43143,2,50.0,2
43143,3,100.0,1
43143,5,55.98931112666666,3
43143,6,56.12240072,1
43143,7,41.17135966,2
43143,8,83.54879171083333,4
43143,9,24.48177888,2
43144,1,80.93067107333333,3
43144,10,83.26423337166666,3
43144,11,51.175321505199996,5
43144,12,73.3724859425,2
43144,13,84.37417755,1
43144,15,36.65217175425,2
43144,16,57.23874689,2
43144,17,32.1268405675,2
43144,2,23.7065239275,2
43144,3,100.0,1
43144,4,99.412,1
43144,5,89.45278900833334,3
43144,6,100.0,1
43144,7,83.905702255,2
43144,8,63.24514152958333,4
43144,9,49.682507810000004,3
43145,1,76.5227053075,4
43145,10,85.28609462277778,3
43145,11,45.70808181164,5
43145,12,88.68304466250001,2
43145,13,68.73003232,1
43145,15,42.304366147924995,2
43145,16,69.42151097,2
43145,17,29.8596787475,2
43145,2,35.080014442666666,3
43145,3,78.29258008,4
43145,4,62.353,1
43145,5,90.87119219666666,3
43145,6,23.574367685,2
43145,7,37.62716902,2
43145,8,62.9985600375,4
43145,9,94.79061538333333,3
43146,10,68.555340225,2
43146,11,95.84982829833332,3
43146,12,69.99000812,2
43146,13,0.0,1
43146,15,69.29380378249999,2
43146,16,50.0,2
43146,17,25.86508248225,2
43146,2,34.148992771625,2
43146,3,100.0,1
43146,5,65.36,3
43146,6,100.0,1
43146,7,78.290295415,2
43146,8,72.287808295,4
43146,9,32.67164102666667,3
43147,1,65.080309915,3
43147,10,70.49941013055555,3
43147,11,64.816180208,5
43147,12,87.2124416,2
43147,13,0.0,1
43147,15,49.248243866,2
43147,16,50.0,2
43147,17,21.54337496533333,3
43147,2,41.20376310875,2
43147,3,100.0,1
43147,4,58.05838362398,5
43147,5,99.68928368333333,3
43147,6,100.0,1
43147,7,84.68827873000001,2
43147,8,54.95904336833333,4
43147,9,36.750132369999996,3
43148,1,42.38883990266667,5
43148,10,48.209620926111114,3
43148,11,23.616032809999997,6
43148,12,66.2396791125,2
43148,13,61.69961437,1
43148,14,56.04640671999999,1
43148,15,8.46270079425,2
43148,16,53.113608793750004,4
43148,17,24.116441041666665,3
43148,2,26.632830127749997,3
43148,3,66.39718631809524,8
43148,4,46.8299177,6
43148,5,85.61138821166666,3
43148,6,60.23809524,2
43148,7,75.82831343000001,2
43148,8,68.44432023833333,4
43148,9,56.988064146666666,3
43149,1,61.602215754999996,4
43149,10,53.266411867222224,3
43149,11,58.103622988400005,5
43149,12,73.769115325,2
43149,13,0.0,1
43149,15,96.0688244375,2
43149,16,50.0,2
43149,17,24.062311785,2
43149,2,47.7464628025,2
43149,3,100.0,1
43149,4,51.86934545084,5
43149,5,82.23990979166666,3
43149,6,100.0,1
43149,7,75.24230364,2
43149,8,72.94820921416667,4
43149,9,31.328442179999996,3
43150,1,50.5954246668,5
43150,10,63.721864483888886,3
43150,11,58.112858876000004,5
43150,12,66.13756589,2
43150,13,0.0,1
43150,15,89.26946764499999,2
43150,16,58.53019679,2
43150,17,2.1803233646666667,3
43150,2,40.35307176625,2
43150,3,100.0,1
43150,4,60.85787431223999,5
43150,5,89.35314091999999,3
43150,6,89.89793938,1
43150,7,75.663105,2
43150,8,83.25722886416666,4
43150,9,47.80272828,3
43151,1,100.0,2
43151,10,44.915155741666666,2
43151,11,94.51865255,4
43151,12,81.629036215,2
43151,13,49.96674437,1
43151,15,84.0627138,2
43151,16,50.0,2
43151,17,33.116283637500004,2
43151,2,46.89895198,3
43151,3,74.53100154625,4
43151,5,57.918698141666674,3
43151,6,100.0,1
43151,7,81.85112366,2
43151,8,83.2842539025,4
43151,9,38.21994400333333,3
43152,1,23.095628985250002,4
43152,10,37.56477515555556,3
43152,11,67.6457841104,5
43152,12,96.875,2
43152,13,62.93919838,1
43152,15,68.538909653,2
43152,16,50.0,2
43152,17,27.878199272499998,2
43152,2,28.846926345,2
43152,3,100.0,1
43152,4,100.0,1
43152,5,57.37950245116667,3
43152,6,100.0,1
43152,7,69.052404505,2
43152,8,51.03783587683334,4
43152,9,66.17123077000001,3
43153,1,61.4708885975,4
43153,10,48.89906179333334,3
43153,11,24.26973157727,5
43153,12,50.538293107499996,2
43153,13,83.96774795,1
43153,14,66.21567824333333,1
43153,15,2.5082867477499997,2
43153,16,73.710812035,2
43153,17,19.36067596566667,3
43153,2,11.087580302500001,2
43153,3,70.65453065833333,6
43153,4,69.5879412183,5
43153,5,70.48588244833333,3
43153,6,67.16192227,2
43153,7,76.39465887,2
43153,8,76.32925404083333,4
43153,9,53.982997178666665,3
43154,1,44.44444444,1
43154,10,33.221380810499994,2
43154,11,80.554815265,4
43154,12,43.317030345,2
43154,13,61.60238374,1
43154,15,84.2962920475,2
43154,16,50.0,2
43154,17,37.19024827,2
43154,2,59.73333090875,2
43154,3,100.0,1
43154,5,86.15198094499999,3
43154,6,100.0,1
43154,7,66.48353245999999,2
43154,8,80.79278078083334,4
43154,9,65.93394452666666,3
43155,1,31.53314487733333,5
43155,10,36.989594979,3
43155,11,52.046305482,5
43155,12,72.40303492,2
43155,13,0.0,1
43155,15,56.07013001,2
43155,16,50.323587415000006,4
43155,17,18.913369795533335,3
43155,2,33.892630332,3
43155,3,60.069996822976194,8
43155,4,51.16852038588333,6
43155,5,72.25608955833333,3
43155,6,51.265337869999996,2
43155,7,69.37238808500001,2
43155,8,56.670931266249994,4
43155,9,66.44297225316667,3
43156,1,37.84291007308333,4
43156,10,36.718706096666665,3
43156,11,52.808827705919995,5
43156,12,79.33194048499999,2
43156,13,49.95478318,1
43156,15,65.17678328,2
43156,16,68.19701425,2
43156,17,20.138370564766667,3
43156,2,31.00286737275,2
43156,3,100.0,1
43156,4,43.96410783978,5
43156,5,80.58189655166667,3
43156,6,53.81438422,2
43156,7,50.53168305,2
43156,8,50.60713284041667,4
43156,9,85.45077581666665,3
43157,1,76.44500794,3
43157,10,30.281338266666666,2
43157,11,60.8186158824,5
43157,12,75.44813567,2
43157,13,0.0,1
43157,15,92.98314604000001,2
43157,16,50.0,2
43157,17,25.6764201625,2
43157,2,42.013694580999996,2
43157,3,100.0,1
43157,4,100.0,1
43157,5,83.24471741166667,3
43157,6,100.0,1
43157,7,72.26629478,2
43157,8,84.355,4
43157,9,45.914127326666666,3
43158,1,55.55555556,1
43158,10,40.495995193333336,2
43158,11,78.96129681166667,3
43158,12,59.974605577,2
43158,13,0.0,1
43158,15,82.8482842,2
43158,16,50.0,2
43158,17,19.4111145625,2
43158,2,40.754021192500005,2
43158,3,100.0,1
43158,5,74.52426549166667,3
43158,6,83.07732671,1
43158,7,71.824261265,2
43158,8,88.627699165,4
43158,9,66.66666666666667,3
43159,1,100.0,1
43159,10,50.0,2
43159,11,78.99734326375,4
43159,12,75.0,2
43159,13,1.62594,1
43159,15,72.222914845,2
43159,16,50.0,2
43159,17,42.2090557,2
43159,2,34.954129325,2
43159,3,100.0,1
43159,5,64.81111111,3
43159,6,36.51963015,1
43159,7,37.44739837,2
43159,8,88.51833251416667,4
43159,9,33.333333333333336,3
43160,1,57.840073423,5
43160,10,71.18471417333333,3
43160,11,43.9229434392,5
43160,12,69.841005755,2
43160,13,97.12890207,1
43160,15,31.2204615175,2
43160,16,62.311581090000004,2
43160,17,45.0935941475,2
43160,2,28.10580728725,3
43160,3,80.06991879625,4
43160,4,64.02527220156,5
43160,5,71.52508486333333,3
43160,6,8.279972973,1
43160,7,37.771198645,2
43160,8,51.24333416216667,4
43160,9,88.01207408333335,3
43161,1,49.28237231913333,5
43161,10,59.48764979055556,3
43161,11,38.519469554,5
43161,12,73.921312945,2
43161,13,75.59667235,1
43161,15,27.324723519625,2
43161,16,49.07495119125,4
43161,17,49.68441764300001,3
43161,2,18.022767101000003,2
43161,3,50.812925824222226,6
43161,4,52.743887751775,6
43161,5,85.65627454833333,3
43161,6,50.0,2
43161,7,63.53157494,2
43161,8,55.539992235,4
43161,9,78.6028914055,3
43162,1,63.50019154866667,5
43162,10,63.388910700555556,3
43162,11,61.11397345316667,6
43162,12,58.6434799,2
43162,13,0.0,1
43162,14,75.58966448333332,1
43162,15,86.3540688825,2
43162,16,82.93870165,2
43162,17,49.44924608,2
43162,2,10.74424192625,2
43162,3,100.0,1
43162,4,68.56144061808,5
43162,5,91.32313013333334,3
43162,6,83.687067895,2
43162,7,58.992685925,2
43162,8,86.01724550666667,4
43162,9,85.216292135,3
43163,1,49.5878942575,4
43163,10,55.31023329444444,3
43163,11,26.7410010337,5
43163,12,49.64943546925,2
43163,13,68.98859222,1
43163,14,45.11258393766667,1
43163,15,14.168967030000001,2
43163,16,52.98233809125,4
43163,17,23.698380995,2
43163,2,27.078191281583333,3
43163,3,56.36311469720238,8
43163,4,44.171892175,2
43163,5,75.28819032333332,3
43163,6,48.760277765,2
43163,7,75.80751674,2
43163,8,74.60527906625,4
43163,9,51.836329148333334,3
43164,1,66.453521825,2
43164,10,53.76588690755556,3
43164,11,61.980608544000006,5
43164,12,49.0548578775,2
43164,13,77.03156501,1
43164,15,64.2568924525,2
43164,16,50.0,2
43164,17,34.4304335125,2
43164,2,18.691324957,2
43164,3,100.0,1
43164,5,67.00921184166667,3
43164,6,77.19745713,1
43164,7,78.85616264999999,2
43164,8,85.08448274083332,4
43164,9,37.4877727,3
43165,1,69.94409672166667,3
43165,10,63.19990666944444,3
43165,11,64.233248107,5
43165,12,80.914203555,2
43165,13,80.62303692,1
43165,15,53.2777779625,2
43165,16,54.2976702105,2
43165,17,29.47528133,2
43165,2,31.2153049175,2
43165,3,100.0,1
43165,4,65.75768188949999,5
43165,5,92.91880749333332,3
43165,6,99.52387101,1
43165,7,67.740703905,2
43165,8,60.98871235125,4
43165,9,99.69061418000001,3
43166,1,47.4382869204,5
43166,10,80.63731245166666,3
43166,11,40.764031761,5
43166,12,77.24728601,2
43166,13,68.73371962,1
43166,15,27.86576907,2
43166,16,61.92807057,2
43166,17,23.63763589,2
43166,2,29.2472584104375,2
43166,3,100.0,1
43166,4,67.75727987606,5
43166,5,91.16063976,3
43166,6,99.34128736,1
43166,7,34.730573145,2
43166,8,56.62408325966666,4
43166,9,76.24949790666666,3
43167,1,67.89910383833333,3
43167,10,63.932862702222224,3
43167,11,81.89179851583333,6
43167,12,84.158128635,2
43167,13,69.12192173,1
43167,15,68.6891236575,2
43167,16,50.0,2
43167,17,29.74345074,2
43167,2,33.432761595833334,3
43167,3,75.435223635,4
43167,4,66.4136435538,5
43167,5,86.42653874666667,3
43167,6,100.0,1
43167,7,60.692648855,2
43167,8,79.26076160833333,4
43167,9,25.631497409999998,3
43168,1,77.77777778000001,2
43168,10,59.07749910166666,2
43168,11,98.710719415,4
43168,12,64.4134035775,2
43168,13,87.20079461,1
43168,15,100.0,2
43168,16,50.0,2
43168,17,16.0665156475,2
43168,2,40.114253458,2
43168,3,100.0,1
43168,5,81.20984401166668,3
43168,6,94.79016744,1
43168,7,45.77934681,2
43168,8,83.87216533541667,4
43168,9,30.862474581333334,3
43169,1,78.268441565,2
43169,10,79.56250078288889,3
43169,11,59.719318621,5
43169,12,81.1026998175,2
43169,13,28.46895302,1
43169,15,92.4395742375,2
43169,16,50.0,2
43169,17,25.0,2
43169,2,29.030370310499997,2
43169,3,100.0,1
43169,4,53.0429565424,5
43169,5,89.34666666666668,3
43169,6,100.0,1
43169,7,67.897253845,2
43169,8,75.55239154499999,4
43169,9,0.0,2
43170,1,38.1660871772,5
43170,10,48.30054959122222,3
43170,11,58.76772926260001,5
43170,12,94.8363391325,2
43170,13,0.0,1
43170,15,46.6106571375,2
43170,16,70.15573399499999,2
43170,17,32.4706225275,2
43170,2,49.95911515183334,3
43170,3,72.7089252175,4
43170,4,45.50754702373,5
43170,5,81.28585642333333,3
43170,6,100.0,1
43170,7,65.94844886,2
43170,8,59.172208384166666,4
43170,9,81.99518606,3
43171,1,71.8522835075,4
43171,10,61.94135506722222,3
43171,11,29.263817030000002,5
43171,12,53.2590001085,2
43171,13,34.25398541,1
43171,14,53.824177846666664,1
43171,15,2.252632807,2
43171,16,49.83801984125,4
43171,17,26.925060706166672,3
43171,2,25.346740273375,2
43171,3,57.131832688033334,6
43171,4,59.06456336070833,6
43171,5,88.09208938333335,3
43171,6,25.595238095,2
43171,7,32.476395145,2
43171,8,85.57468028291666,4
43171,9,58.46852984,3
43172,1,36.83182752333334,3
43172,10,82.20137713666666,2
43172,11,63.37653656875,4
43172,12,94.85448594249999,2
43172,13,0.0,1
43172,15,74.69008485250001,2
43172,16,71.40273693500001,2
43172,17,36.317282925,2
43172,2,9.915167563125,2
43172,3,100.0,1
43172,4,100.0,1
43172,5,80.67814446833334,3
43172,6,87.5469625,1
43172,7,76.02519370499999,2
43172,8,42.513472655,4
43172,9,62.58630769333333,3
43173,1,100.0,1
43173,10,37.39539749,2
43173,11,66.67905725375,4
43173,12,72.213029895,2
43173,13,94.07639132,1
43173,15,88.60571523,2
43173,16,50.0,2
43173,17,29.063752535,2
43173,2,60.21898364375,2
43173,3,100.0,1
43173,5,76.20584968833333,3
43173,6,100.0,1
43173,7,86.464644155,2
43173,8,67.18897038791667,4
43173,9,66.66666666666667,3
43174,1,55.55555556,1
43174,10,45.53783645833333,2
43174,11,61.5717526025,4
43174,12,66.556738545,2
43174,13,100.0,1
43174,15,90.6052712725,2
43174,16,50.0,2
43174,17,25.423934489,2
43174,2,48.32683309125,2
43174,3,100.0,1
43174,4,100.0,1
43174,5,56.48189138,3
43174,6,100.0,1
43174,7,72.88756733,2
43174,8,76.06967459875,4
43174,9,38.48726404666667,3
43175,1,59.935103025000004,2
43175,10,58.20568323277778,3
43175,11,69.60908186375,4
43175,12,72.3252938225,2
43175,13,95.61681408,1
43175,15,62.1482780475,2
43175,16,51.5839176655,2
43175,17,50.0,2
43175,2,50.213282034125,2
43175,3,100.0,1
43175,4,59.69678417499999,5
43175,5,94.23478289333333,3
43175,6,100.0,1
43175,7,73.17249173,2
43175,8,62.47993623,4
43175,9,40.23037416666667,3
43176,1,57.791679681666665,3
43176,10,73.87015297444444,3
43176,11,77.10180925099999,5
43176,12,79.4907236375,2
43176,13,0.0,1
43176,15,86.54971047499998,2
43176,16,50.0,2
43176,17,29.738031749999998,2
43176,2,39.86337067825,2
43176,3,100.0,1
43176,4,52.31535688365,5
43176,5,83.64631646333333,3
43176,6,100.0,1
43176,7,78.47585466999999,2
43176,8,84.88903743666667,4
43176,9,45.50464645666667,3
43177,1,51.01385247333334,3
43177,10,26.202928869999997,2
43177,11,74.34393768,5
43177,12,94.657902475,2
43177,13,0.0,1
43177,15,66.74504830875,2
43177,16,50.0,2
43177,17,18.110641900775,2
43177,2,31.48006403775,2
43177,3,100.0,1
43177,4,100.0,1
43177,5,86.54276665166667,3
43177,6,100.0,1
43177,7,66.57837803,2
43177,8,74.26849699249999,4
43177,9,18.91606855666667,3
43178,1,52.636523796000006,5
43178,10,71.60769383611111,3
43178,11,48.1593860552,5
43178,12,87.404833375,2
43178,13,0.0,1
43178,15,24.87395865,2
43178,16,71.692151095,2
43178,17,31.13866153,2
43178,2,38.769590395,2
43178,3,100.0,1
43178,4,56.84904992503,5
43178,5,94.11326111,3
43178,6,69.52749704,1
43178,7,68.79153242000001,2
43178,8,90.9567539375,4
43178,9,75.78876201,3
43901,1,44.57169633146667,5
43901,10,57.89155960833333,3
43901,11,34.640305656399995,5
43901,12,18.090285753499998,2
43901,13,18.89162241,1
43901,14,77.30535061,1
43901,15,21.746985994999996,2
43901,16,62.51097037,2
43901,17,22.204333535,2
43901,2,35.10808604168333,3
43901,3,54.97079826792857,8
43901,4,67.0581074809,5
43901,5,85.97860849166666,3
43901,6,65.06751918,2
43901,7,73.438440655,2
43901,8,78.58755122791666,4
43901,9,52.76216485566667,3
43902,1,55.695284279166664,4
43902,10,54.78585194000001,3
43902,11,42.4366456402,5
43902,12,47.390834925,2
43902,13,28.71094019,1
43902,14,99.999999995,1
43902,15,39.8769535,2
43902,16,63.984958155,2
43902,17,26.8444722675,2
43902,2,31.761668018375,2
43902,3,100.0,1
43902,4,49.37647477595,5
43902,5,77.64430805833332,3
43902,6,100.0,1
43902,7,72.901975255,2
43902,8,83.78728797916668,4
43902,9,54.641539310000006,3
43903,1,44.82812004458667,5
43903,10,43.987208719222224,3
43903,11,43.6791767294,5
43903,12,58.56583639750001,2
43903,13,0.0,1
43903,15,38.5754585095,2
43903,16,53.3468672245,2
43903,17,22.9719801075,2
43903,2,41.730279716999995,2
43903,3,100.0,1
43903,4,56.82725738762,5
43903,5,85.17447071666668,3
43903,6,100.0,1
43903,7,62.090421405,2
43903,8,65.83382917666667,4
43903,9,96.13225641000001,3
43904,1,44.0987120466,5
43904,10,49.29022496644444,3
43904,11,40.788824892,5
43904,12,72.889577035,2
43904,13,0.0,1
43904,15,19.55144011815,2
43904,16,59.895159465,2
43904,17,31.5812581775,2
43904,2,31.60140433375,2
43904,3,100.0,1
43904,4,84.595,1
43904,5,72.98212698166667,3
43904,6,99.51147784,1
43904,7,57.73938445,2
43904,8,67.95685492833333,4
43904,9,87.74629754333334,3
43905,1,35.169515096,5
43905,10,44.333080756444446,3
43905,11,27.54728068533,5
43905,12,20.168353345,2
43905,13,37.64925917,1
43905,14,28.57142857,1
43905,15,0.0,2
43905,16,54.205270299999995,4
43905,17,49.333534645,2
43905,2,25.4068086225,2
43905,3,67.891874578,6
43905,4,47.543712049858335,6
43905,5,74.63237479166666,3
43905,6,44.678986895,2
43905,7,61.823583909999996,2
43905,8,81.71635896416667,4
43905,9,73.74853559666667,3
43906,1,47.073609836,5
43906,10,58.430020077777776,3
43906,11,48.9527150516,5
43906,12,39.298039695,2
43906,13,0.0,1
43906,14,66.47572099333333,1
43906,15,26.70042637425,2
43906,16,82.664103145,2
43906,17,47.878505270000005,2
43906,2,39.36799638583333,3
43906,3,70.36488948625001,4
43906,4,80.476,1
43906,5,84.36135799833333,3
43906,6,69.6748061,1
43906,7,29.9412030695,2
43906,8,83.93998560416667,4
43906,9,66.73781499933334,3
43907,1,54.058368574333336,4
43907,10,82.94335672444444,3
43907,11,48.799037225199996,5
43907,12,71.179131415,2
43907,13,0.0,1
43907,15,0.0,2
43907,16,98.52047048,2
43907,17,49.9999475575,2
43907,2,11.004173287875,2
43907,3,100.0,1
43907,4,87.568,1
43907,5,90.07311426166666,3
43907,6,10.23809524,2
43907,7,82.67720052499999,2
43907,8,65.32685353175,4
43907,9,85.58413590166667,3
